ManualSearchID,ManualSearchUnitID,SourceOrdinal,InventorySourceID,MetadataSourceID,TitleRaw,TitleNormalized,AuthorsRaw,AuthorsNormalized,DOIRaw,DOINormalized,VenueRaw,VenueNormalized,YearRaw,YearNormalized,VolumeTrackIssue,PublisherRecordURL,MetadataSourceURL,Publisher,PublisherAddress,ISBN,Pages,NumPages,PublicationLocation,Series,AbstractRaw,AbstractAvailability,AbstractSourceURL,AuthorKeywordsRaw,AuthorKeywordsAvailability,FullTextURL,RetrievedAt,NormalizedAt,InventoryConflict,CrossrefSnapshotPath,PDFStatus,PDFSHA256,Notes
MS-RE-2023-MAIN-0029,MSU-RE-2023-MAIN,29,SRC-RE-2023-MAIN-IEEE-TOC-HUMAN-20260814,SRC-RE-2023-MAIN-IEEE-BIBTEX-HUMAN-20260814,Leveraging Natural Language Processing for a Consistency Checking Toolchain of Automotive Requirements,Leveraging Natural Language Processing for a Consistency Checking Toolchain of Automotive Requirements,Vincent Bertram; Hendrik Kausch; Evgeny Kusmenko; Haron Nqiri; Bernhard Rumpe; Constantin Venhoff,Vincent Bertram; Hendrik Kausch; Evgeny Kusmenko; Haron Nqiri; Bernhard Rumpe; Constantin Venhoff,,10.1109/re57278.2023.00029,2023 IEEE 31st International Requirements Engineering Conference (RE),2023 IEEE 31st International Requirements Engineering Conference (RE),2023,2023,10.1109/RE57278.2023,https://ieeexplore.ieee.org/document/10260788/,,,,,212-222,,,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,2026-08-14T13:10:09.656675Z,2026-08-14T22:08:18Z,false,,,,Matched to publisher BibTeX by IEEE record locator equals publisher BibTeX key. Discovery was not executed.
MS-RE-2023-MAIN-0030,MSU-RE-2023-MAIN,30,SRC-RE-2023-MAIN-IEEE-TOC-HUMAN-20260814,SRC-RE-2023-MAIN-IEEE-BIBTEX-HUMAN-20260814,Traceability Evaluation in Requirements Engineering According to Automotive SPICE,Traceability Evaluation in Requirements Engineering According to Automotive SPICE,Vishakha Rathod; Thomas Cebulla; Stefan Kugele,Vishakha Rathod; Thomas Cebulla; Stefan Kugele,,10.1109/re57278.2023.00030,2023 IEEE 31st International Requirements Engineering Conference (RE),2023 IEEE 31st International Requirements Engineering Conference (RE),2023,2023,10.1109/RE57278.2023,https://ieeexplore.ieee.org/document/10260982/,,,,,223-232,,,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,2026-08-14T13:10:09.656675Z,2026-08-14T22:08:18Z,false,,,,Matched to publisher BibTeX by IEEE record locator equals publisher BibTeX key. Discovery was not executed.
MS-RE-2023-MAIN-0031,MSU-RE-2023-MAIN,31,SRC-RE-2023-MAIN-IEEE-TOC-HUMAN-20260814,SRC-RE-2023-MAIN-IEEE-BIBTEX-HUMAN-20260814,Taming Cross-Tool Traceability in the Wild,Taming Cross-Tool Traceability in the Wild,Cosmina Cristina Raţiu; Christoph Mayr-Dorn; Wesley K. G. Assunção; Alexander Egyed,Cosmina Cristina Raţiu; Christoph Mayr-Dorn; Wesley K. G. Assunção; Alexander Egyed,,10.1109/re57278.2023.00031,2023 IEEE 31st International Requirements Engineering Conference (RE),2023 IEEE 31st International Requirements Engineering Conference (RE),2023,2023,10.1109/RE57278.2023,https://ieeexplore.ieee.org/document/10260770/,,,,,233-243,,,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,2026-08-14T13:10:09.656675Z,2026-08-14T22:08:18Z,false,,,,Matched to publisher BibTeX by IEEE record locator equals publisher BibTeX key. Discovery was not executed.
MS-RE-2023-MAIN-0032,MSU-RE-2023-MAIN,32,SRC-RE-2023-MAIN-IEEE-TOC-HUMAN-20260814,SRC-RE-2023-MAIN-IEEE-BIBTEX-HUMAN-20260814,Requirements Analysis of Variability Constraints in a Configurable Flight Software System,Requirements Analysis of Variability Constraints in a Configurable Flight Software System,Chin Khor; Robyn R. Lutz,Chin Khor; Robyn R. Lutz,,10.1109/re57278.2023.00032,2023 IEEE 31st International Requirements Engineering Conference (RE),2023 IEEE 31st International Requirements Engineering Conference (RE),2023,2023,10.1109/RE57278.2023,https://ieeexplore.ieee.org/document/10260720/,,,,,244-254,,,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,2026-08-14T13:10:09.656675Z,2026-08-14T22:08:18Z,false,,,,Matched to publisher BibTeX by IEEE record locator equals publisher BibTeX key. Discovery was not executed.
MS-RE-2023-MAIN-0033,MSU-RE-2023-MAIN,33,SRC-RE-2023-MAIN-IEEE-TOC-HUMAN-20260814,SRC-RE-2023-MAIN-IEEE-BIBTEX-HUMAN-20260814,Digital Design - Shaping a Sustainable Digital Future Requires a New Holistic Design Approach,Digital Design - Shaping a Sustainable Digital Future Requires a New Holistic Design Approach,Dominik Q. Birkmeier; Martina Beck,Dominik Q. Birkmeier; Martina Beck,,10.1109/re57278.2023.00033,2023 IEEE 31st International Requirements Engineering Conference (RE),2023 IEEE 31st International Requirements Engineering Conference (RE),2023,2023,10.1109/RE57278.2023,https://ieeexplore.ieee.org/document/10260821/,,,,,255-263,,,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,2026-08-14T13:10:09.656675Z,2026-08-14T22:08:18Z,false,,,,Matched to publisher BibTeX by IEEE record locator equals publisher BibTeX key. Discovery was not executed.
MS-RE-2023-MAIN-0034,MSU-RE-2023-MAIN,34,SRC-RE-2023-MAIN-IEEE-TOC-HUMAN-20260814,SRC-RE-2023-MAIN-IEEE-BIBTEX-HUMAN-20260814,Application of the Sustainability Awareness Framework in Agile Software Development,Application of the Sustainability Awareness Framework in Agile Software Development,Peter Bambazek; Iris Groher; Norbert Seyff,Peter Bambazek; Iris Groher; Norbert Seyff,,10.1109/re57278.2023.00034,2023 IEEE 31st International Requirements Engineering Conference (RE),2023 IEEE 31st International Requirements Engineering Conference (RE),2023,2023,10.1109/RE57278.2023,https://ieeexplore.ieee.org/document/10260996/,,,,,264-274,,,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,2026-08-14T13:10:09.656675Z,2026-08-14T22:08:18Z,false,,,,Matched to publisher BibTeX by IEEE record locator equals publisher BibTeX key. Discovery was not executed.
MS-RE-2023-MAIN-0035,MSU-RE-2023-MAIN,35,SRC-RE-2023-MAIN-IEEE-TOC-HUMAN-20260814,SRC-RE-2023-MAIN-IEEE-BIBTEX-HUMAN-20260814,Boosting GUI Prototyping with Diffusion Models,Boosting GUI Prototyping with Diffusion Models,Jialiang Wei; Anne-Lise Courbis; Thomas Lambolais; Binbin Xu; Pierre Louis Bernard; Gérard Dray,Jialiang Wei; Anne-Lise Courbis; Thomas Lambolais; Binbin Xu; Pierre Louis Bernard; Gérard Dray,,10.1109/re57278.2023.00035,2023 IEEE 31st International Requirements Engineering Conference (RE),2023 IEEE 31st International Requirements Engineering Conference (RE),2023,2023,10.1109/RE57278.2023,https://ieeexplore.ieee.org/document/10260853/,,,,,275-280,,,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,2026-08-14T13:10:09.656675Z,2026-08-14T22:08:18Z,false,,,,Matched to publisher BibTeX by IEEE record locator equals publisher BibTeX key. Discovery was not executed.
MS-RE-2023-MAIN-0036,MSU-RE-2023-MAIN,36,SRC-RE-2023-MAIN-IEEE-TOC-HUMAN-20260814,SRC-RE-2023-MAIN-IEEE-BIBTEX-HUMAN-20260814,Visualizations for User-supported State Space Exploration of Goal Models,Visualizations for User-supported State Space Exploration of Goal Models,Yesugen Baatartogtokh; Irene Foster; Alicia M. Grubb,Yesugen Baatartogtokh; Irene Foster; Alicia M. Grubb,,10.1109/re57278.2023.00036,2023 IEEE 31st International Requirements Engineering Conference (RE),2023 IEEE 31st International Requirements Engineering Conference (RE),2023,2023,10.1109/RE57278.2023,https://ieeexplore.ieee.org/document/10260958/,,,,,281-286,,,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,2026-08-14T13:10:09.656675Z,2026-08-14T22:08:18Z,false,,,,Matched to publisher BibTeX by IEEE record locator equals publisher BibTeX key. Discovery was not executed.
MS-RE-2023-MAIN-0037,MSU-RE-2023-MAIN,37,SRC-RE-2023-MAIN-IEEE-TOC-HUMAN-20260814,SRC-RE-2023-MAIN-IEEE-BIBTEX-HUMAN-20260814,"Accountable Design for Individual, Societal, and Regulated Values in the UAV Domain","Accountable Design for Individual, Societal, and Regulated Values in the UAV Domain",Agnieszka Marczak-Czajka; Jarek Nabrzyski; Jane Cleland-Huang,Agnieszka Marczak-Czajka; Jarek Nabrzyski; Jane Cleland-Huang,,10.1109/re57278.2023.00037,2023 IEEE 31st International Requirements Engineering Conference (RE),2023 IEEE 31st International Requirements Engineering Conference (RE),2023,2023,10.1109/RE57278.2023,https://ieeexplore.ieee.org/document/10260787/,,,,,287-292,,,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,2026-08-14T13:10:09.656675Z,2026-08-14T22:08:18Z,false,,,,Matched to publisher BibTeX by IEEE record locator equals publisher BibTeX key. Discovery was not executed.
MS-RE-2023-MAIN-0038,MSU-RE-2023-MAIN,38,SRC-RE-2023-MAIN-IEEE-TOC-HUMAN-20260814,SRC-RE-2023-MAIN-IEEE-BIBTEX-HUMAN-20260814,ARCADE: A Framework for Integrated Management of Safety Assurance Information,ARCADE: A Framework for Integrated Management of Safety Assurance Information,Camilo Almendra; Carla Silva,Camilo Almendra; Carla Silva,,10.1109/re57278.2023.00038,2023 IEEE 31st International Requirements Engineering Conference (RE),2023 IEEE 31st International Requirements Engineering Conference (RE),2023,2023,10.1109/RE57278.2023,https://ieeexplore.ieee.org/document/10260814/,,,,,293-298,,,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,2026-08-14T13:10:09.656675Z,2026-08-14T22:08:18Z,false,,,,Matched to publisher BibTeX by IEEE record locator equals publisher BibTeX key. Discovery was not executed.
MS-RE-2023-MAIN-0039,MSU-RE-2023-MAIN,39,SRC-RE-2023-MAIN-IEEE-TOC-HUMAN-20260814,SRC-RE-2023-MAIN-IEEE-BIBTEX-HUMAN-20260814,Multi-Modal Emotion Recognition for Enhanced Requirements Engineering: A Novel Approach,Multi-Modal Emotion Recognition for Enhanced Requirements Engineering: A Novel Approach,Ben Cheng; Chetan Arora; Xiao Liu; Thuong Hoang; Yi Wang; John Grundy,Ben Cheng; Chetan Arora; Xiao Liu; Thuong Hoang; Yi Wang; John Grundy,,10.1109/re57278.2023.00039,2023 IEEE 31st International Requirements Engineering Conference (RE),2023 IEEE 31st International Requirements Engineering Conference (RE),2023,2023,10.1109/RE57278.2023,https://ieeexplore.ieee.org/document/10260825/,,,,,299-304,,,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,2026-08-14T13:10:09.656675Z,2026-08-14T22:08:18Z,false,,,,Matched to publisher BibTeX by IEEE record locator equals publisher BibTeX key. Discovery was not executed.
MS-RE-2023-MAIN-0040,MSU-RE-2023-MAIN,40,SRC-RE-2023-MAIN-IEEE-TOC-HUMAN-20260814,SRC-RE-2023-MAIN-IEEE-BIBTEX-HUMAN-20260814,Can Videos be Used to Communicate Non-functional Requirements? An Early Empirical Investigation,Can Videos be Used to Communicate Non-functional Requirements? An Early Empirical Investigation,Sylwia Kopczyńska; Jianwei Shi,Sylwia Kopczyńska; Jianwei Shi,,10.1109/re57278.2023.00040,2023 IEEE 31st International Requirements Engineering Conference (RE),2023 IEEE 31st International Requirements Engineering Conference (RE),2023,2023,10.1109/RE57278.2023,https://ieeexplore.ieee.org/document/10260718/,,,,,305-310,,,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,2026-08-14T13:10:09.656675Z,2026-08-14T22:08:18Z,false,,,,Matched to publisher BibTeX by IEEE record locator equals publisher BibTeX key. Discovery was not executed.
MS-RE-2023-MAIN-0041,MSU-RE-2023-MAIN,41,SRC-RE-2023-MAIN-IEEE-TOC-HUMAN-20260814,SRC-RE-2023-MAIN-IEEE-BIBTEX-HUMAN-20260814,Requirements Engineering Knowledge as a Foundation for a Sustainability-Aware Scrum Framework,Requirements Engineering Knowledge as a Foundation for a Sustainability-Aware Scrum Framework,Peter Bambazek; Iris Groher; Norbert Seyff,Peter Bambazek; Iris Groher; Norbert Seyff,,10.1109/re57278.2023.00041,2023 IEEE 31st International Requirements Engineering Conference (RE),2023 IEEE 31st International Requirements Engineering Conference (RE),2023,2023,10.1109/RE57278.2023,https://ieeexplore.ieee.org/document/10260945/,,,,,311-316,,,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,2026-08-14T13:10:09.656675Z,2026-08-14T22:08:18Z,false,,,,Matched to publisher BibTeX by IEEE record locator equals publisher BibTeX key. Discovery was not executed.
MS-RE-2023-MAIN-0042,MSU-RE-2023-MAIN,42,SRC-RE-2023-MAIN-IEEE-TOC-HUMAN-20260814,SRC-RE-2023-MAIN-IEEE-BIBTEX-HUMAN-20260814,Towards Legal Contract Formalization with Controlled Natural Language Templates,Towards Legal Contract Formalization with Controlled Natural Language Templates,Regan Meloche; Daniel Amyot; John Mylopoulos,Regan Meloche; Daniel Amyot; John Mylopoulos,,10.1109/re57278.2023.00042,2023 IEEE 31st International Requirements Engineering Conference (RE),2023 IEEE 31st International Requirements Engineering Conference (RE),2023,2023,10.1109/RE57278.2023,https://ieeexplore.ieee.org/document/10260963/,,,,,317-322,,,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,2026-08-14T13:10:09.656675Z,2026-08-14T22:08:18Z,false,,,,Matched to publisher BibTeX by IEEE record locator equals publisher BibTeX key. Discovery was not executed.
MS-RE-2023-MAIN-0043,MSU-RE-2023-MAIN,43,SRC-RE-2023-MAIN-IEEE-TOC-HUMAN-20260814,SRC-RE-2023-MAIN-IEEE-BIBTEX-HUMAN-20260814,Discovering Runtime Requirements from User Interactions: Ideas and Preliminary Studies,Discovering Runtime Requirements from User Interactions: Ideas and Preliminary Studies,Tong Li; Xinran Zhang; Yiting Wang,Tong Li; Xinran Zhang; Yiting Wang,,10.1109/re57278.2023.00043,2023 IEEE 31st International Requirements Engineering Conference (RE),2023 IEEE 31st International Requirements Engineering Conference (RE),2023,2023,10.1109/RE57278.2023,https://ieeexplore.ieee.org/document/10260849/,,,,,323-328,,,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,2026-08-14T13:10:09.656675Z,2026-08-14T22:08:18Z,false,,,,Matched to publisher BibTeX by IEEE record locator equals publisher BibTeX key. Discovery was not executed.
MS-RE-2023-MAIN-0044,MSU-RE-2023-MAIN,44,SRC-RE-2023-MAIN-IEEE-TOC-HUMAN-20260814,SRC-RE-2023-MAIN-IEEE-BIBTEX-HUMAN-20260814,Handling Uncertainty in the Development of Conversational Assistants with RELAXed User Stories,Handling Uncertainty in the Development of Conversational Assistants with RELAXed User Stories,Mariana Bonito; João Araújo; João Magalhães,Mariana Bonito; João Araújo; João Magalhães,,10.1109/re57278.2023.00044,2023 IEEE 31st International Requirements Engineering Conference (RE),2023 IEEE 31st International Requirements Engineering Conference (RE),2023,2023,10.1109/RE57278.2023,https://ieeexplore.ieee.org/document/10260754/,,,,,329-334,,,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,2026-08-14T13:10:09.656675Z,2026-08-14T22:08:18Z,false,,,,Matched to publisher BibTeX by IEEE record locator equals publisher BibTeX key. Discovery was not executed.
MS-RE-2023-MAIN-0045,MSU-RE-2023-MAIN,45,SRC-RE-2023-MAIN-IEEE-TOC-HUMAN-20260814,SRC-RE-2023-MAIN-IEEE-BIBTEX-HUMAN-20260814,Inconsistency Detection in Natural Language Requirements using ChatGPT: a Preliminary Evaluation,Inconsistency Detection in Natural Language Requirements using ChatGPT: a Preliminary Evaluation,Alessandro Fantechi; Stefania Gnesi; Lucia Passaro; Laura Semini,Alessandro Fantechi; Stefania Gnesi; Lucia Passaro; Laura Semini,,10.1109/re57278.2023.00045,2023 IEEE 31st International Requirements Engineering Conference (RE),2023 IEEE 31st International Requirements Engineering Conference (RE),2023,2023,10.1109/RE57278.2023,https://ieeexplore.ieee.org/document/10260964/,,,,,335-340,,,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,2026-08-14T13:10:09.656675Z,2026-08-14T22:08:18Z,false,,,,Matched to publisher BibTeX by IEEE record locator equals publisher BibTeX key. Discovery was not executed.
MS-RE-2023-MAIN-0046,MSU-RE-2023-MAIN,46,SRC-RE-2023-MAIN-IEEE-TOC-HUMAN-20260814,SRC-RE-2023-MAIN-IEEE-BIBTEX-HUMAN-20260814,Understanding Fairness Requirements for ML-based Software,Understanding Fairness Requirements for ML-based Software,Luciano Baresi; Chiara Criscuolo; Carlo Ghezzi,Luciano Baresi; Chiara Criscuolo; Carlo Ghezzi,,10.1109/re57278.2023.00046,2023 IEEE 31st International Requirements Engineering Conference (RE),2023 IEEE 31st International Requirements Engineering Conference (RE),2023,2023,10.1109/RE57278.2023,https://ieeexplore.ieee.org/document/10260716/,,,,,341-346,,,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,2026-08-14T13:10:09.656675Z,2026-08-14T22:08:18Z,false,,,,Matched to publisher BibTeX by IEEE record locator equals publisher BibTeX key. Discovery was not executed.
MS-RE-2023-MAIN-0047,MSU-RE-2023-MAIN,47,SRC-RE-2023-MAIN-IEEE-TOC-HUMAN-20260814,SRC-RE-2023-MAIN-IEEE-BIBTEX-HUMAN-20260814,Managing Human Factors in Automated Vehicle Development: Towards Challenges and Practices,Managing Human Factors in Automated Vehicle Development: Towards Challenges and Practices,Amna Pir Muhammad; Eric Knauss; Jonas Bärgman; Alessia Knauss,Amna Pir Muhammad; Eric Knauss; Jonas Bärgman; Alessia Knauss,,10.1109/re57278.2023.00047,2023 IEEE 31st International Requirements Engineering Conference (RE),2023 IEEE 31st International Requirements Engineering Conference (RE),2023,2023,10.1109/RE57278.2023,https://ieeexplore.ieee.org/document/10260799/,,,,,347-352,,,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,2026-08-14T13:10:09.656675Z,2026-08-14T22:08:18Z,false,,,,Matched to publisher BibTeX by IEEE record locator equals publisher BibTeX key. Discovery was not executed.
MS-RE-2023-MAIN-0048,MSU-RE-2023-MAIN,48,SRC-RE-2023-MAIN-IEEE-TOC-HUMAN-20260814,SRC-RE-2023-MAIN-IEEE-BIBTEX-HUMAN-20260814,PersonaGen: A Tool for Generating Personas from User Feedback,PersonaGen: A Tool for Generating Personas from User Feedback,Xishuo Zhang; Lin Liu; Yi Wang; Xiao Liu; Hailong Wang; Anqi Ren; Chetan Arora,Xishuo Zhang; Lin Liu; Yi Wang; Xiao Liu; Hailong Wang; Anqi Ren; Chetan Arora,,10.1109/re57278.2023.00048,2023 IEEE 31st International Requirements Engineering Conference (RE),2023 IEEE 31st International Requirements Engineering Conference (RE),2023,2023,10.1109/RE57278.2023,https://ieeexplore.ieee.org/document/10260883/,,,,,353-354,,,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,2026-08-14T13:10:09.656675Z,2026-08-14T22:08:18Z,false,,,,Matched to publisher BibTeX by IEEE record locator equals publisher BibTeX key. Discovery was not executed.
MS-RE-2023-MAIN-0049,MSU-RE-2023-MAIN,49,SRC-RE-2023-MAIN-IEEE-TOC-HUMAN-20260814,SRC-RE-2023-MAIN-IEEE-BIBTEX-HUMAN-20260814,NFRNet-LT:Improving Accuracy in Extracting Long-tailed Non-functional Requirements,NFRNet-LT:Improving Accuracy in Extracting Long-tailed Non-functional Requirements,Jiaqing Deng; Zhi Li; Xiayu Zhou; Hongbin Xiao,Jiaqing Deng; Zhi Li; Xiayu Zhou; Hongbin Xiao,,10.1109/re57278.2023.00049,2023 IEEE 31st International Requirements Engineering Conference (RE),2023 IEEE 31st International Requirements Engineering Conference (RE),2023,2023,10.1109/RE57278.2023,https://ieeexplore.ieee.org/document/10260775/,,,,,355-356,,,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,2026-08-14T13:10:09.656675Z,2026-08-14T22:08:18Z,false,,,,Matched to publisher BibTeX by IEEE record locator equals publisher BibTeX key. Discovery was not executed.
MS-RE-2023-MAIN-0050,MSU-RE-2023-MAIN,50,SRC-RE-2023-MAIN-IEEE-TOC-HUMAN-20260814,SRC-RE-2023-MAIN-IEEE-BIBTEX-HUMAN-20260814,Towards Locating Requirements within Agile Development Artifacts,Towards Locating Requirements within Agile Development Artifacts,Ashley T. van Can,Ashley T. van Can,,10.1109/re57278.2023.00050,2023 IEEE 31st International Requirements Engineering Conference (RE),2023 IEEE 31st International Requirements Engineering Conference (RE),2023,2023,10.1109/RE57278.2023,https://ieeexplore.ieee.org/document/10260822/,,,,,357-358,,,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,2026-08-14T13:10:09.656675Z,2026-08-14T22:08:18Z,false,,,,Matched to publisher BibTeX by IEEE record locator equals publisher BibTeX key. Discovery was not executed.
MS-RE-2023-MAIN-0051,MSU-RE-2023-MAIN,51,SRC-RE-2023-MAIN-IEEE-TOC-HUMAN-20260814,SRC-RE-2023-MAIN-IEEE-BIBTEX-HUMAN-20260814,PF4MD: A Microservice Decomposition Tool Combining Problem Frames,PF4MD: A Microservice Decomposition Tool Combining Problem Frames,Yulong Li; Zhi Li; Yitao Bu; Hongbin Xiao; Yajun Deng,Yulong Li; Zhi Li; Yitao Bu; Hongbin Xiao; Yajun Deng,,10.1109/re57278.2023.00051,2023 IEEE 31st International Requirements Engineering Conference (RE),2023 IEEE 31st International Requirements Engineering Conference (RE),2023,2023,10.1109/RE57278.2023,https://ieeexplore.ieee.org/document/10260891/,,,,,359-360,,,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,2026-08-14T13:10:09.656675Z,2026-08-14T22:08:18Z,false,,,,Matched to publisher BibTeX by IEEE record locator equals publisher BibTeX key. Discovery was not executed.
MS-RE-2023-MAIN-0052,MSU-RE-2023-MAIN,52,SRC-RE-2023-MAIN-IEEE-TOC-HUMAN-20260814,SRC-RE-2023-MAIN-IEEE-BIBTEX-HUMAN-20260814,NL2PD: A Tool for Problem Diagram Generation from Requirements in Natural Language,NL2PD: A Tool for Problem Diagram Generation from Requirements in Natural Language,Xuan Chen; Hongbin Xiao; Yajun Deng; Zhi Li,Xuan Chen; Hongbin Xiao; Yajun Deng; Zhi Li,,10.1109/re57278.2023.00052,2023 IEEE 31st International Requirements Engineering Conference (RE),2023 IEEE 31st International Requirements Engineering Conference (RE),2023,2023,10.1109/RE57278.2023,https://ieeexplore.ieee.org/document/10260806/,,,,,361-362,,,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,2026-08-14T13:10:09.656675Z,2026-08-14T22:08:18Z,false,,,,Matched to publisher BibTeX by IEEE record locator equals publisher BibTeX key. Discovery was not executed.
MS-RE-2023-MAIN-0053,MSU-RE-2023-MAIN,53,SRC-RE-2023-MAIN-IEEE-TOC-HUMAN-20260814,SRC-RE-2023-MAIN-IEEE-BIBTEX-HUMAN-20260814,"A Tool for Security Risk Assessment for APT Attacks: using Scenarios, Security Requirements, and Evidence","A Tool for Security Risk Assessment for APT Attacks: using Scenarios, Security Requirements, and Evidence",Sihn-Hye Park; Dongyoon Kim; Seok-Won Lee,Sihn-Hye Park; Dongyoon Kim; Seok-Won Lee,,10.1109/re57278.2023.00053,2023 IEEE 31st International Requirements Engineering Conference (RE),2023 IEEE 31st International Requirements Engineering Conference (RE),2023,2023,10.1109/RE57278.2023,https://ieeexplore.ieee.org/document/10260932/,,,,,363-364,,,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,2026-08-14T13:10:09.656675Z,2026-08-14T22:08:18Z,false,,,,Matched to publisher BibTeX by IEEE record locator equals publisher BibTeX key. Discovery was not executed.
MS-RE-2023-MAIN-0054,MSU-RE-2023-MAIN,54,SRC-RE-2023-MAIN-IEEE-TOC-HUMAN-20260814,SRC-RE-2023-MAIN-IEEE-BIBTEX-HUMAN-20260814,AutoReco: A Tool for Recommending Requirements for their Non-Conformance with Requirement Templates (RTs),AutoReco: A Tool for Recommending Requirements for their Non-Conformance with Requirement Templates (RTs),Shivani Balwani; Saurabh Tiwari; Sourish Dasgupta; Akhilesh Sharma,Shivani Balwani; Saurabh Tiwari; Sourish Dasgupta; Akhilesh Sharma,,10.1109/re57278.2023.00054,2023 IEEE 31st International Requirements Engineering Conference (RE),2023 IEEE 31st International Requirements Engineering Conference (RE),2023,2023,10.1109/RE57278.2023,https://ieeexplore.ieee.org/document/10260992/,,,,,365-366,,,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,2026-08-14T13:10:09.656675Z,2026-08-14T22:08:18Z,false,,,,Matched to publisher BibTeX by IEEE record locator equals publisher BibTeX key. Discovery was not executed.
MS-RE-2023-MAIN-0055,MSU-RE-2023-MAIN,55,SRC-RE-2023-MAIN-IEEE-TOC-HUMAN-20260814,SRC-RE-2023-MAIN-IEEE-BIBTEX-HUMAN-20260814,ModeLLer - A Prototype to Support Requirements Elicitation in Co-Design Environments,ModeLLer - A Prototype to Support Requirements Elicitation in Co-Design Environments,Chiara Mannari; Elisa Anichini; Manlio Bacco; Alessio Ferrari; Tommaso Turchi; Alessio Malizia,Chiara Mannari; Elisa Anichini; Manlio Bacco; Alessio Ferrari; Tommaso Turchi; Alessio Malizia,,10.1109/re57278.2023.00055,2023 IEEE 31st International Requirements Engineering Conference (RE),2023 IEEE 31st International Requirements Engineering Conference (RE),2023,2023,10.1109/RE57278.2023,https://ieeexplore.ieee.org/document/10260895/,,,,,367-368,,,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,,AVAILABLE_CONTROLLED_NOT_REDISTRIBUTED,,2026-08-14T13:10:09.656675Z,2026-08-14T22:08:18Z,false,,,,Matched to publisher BibTeX by IEEE record locator equals publisher BibTeX key. Discovery was not executed.
